j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_harmonicRhythm	a_pitchNames	a_bass	a_tenor	a_alto	a_soprano	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
1.25	1.0	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
1.375	1.0	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
1.5	1.0	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
1.625	1.0	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
1.75	1.0	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
1.875	1.0	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
2.0	0.5	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
2.125	0.5	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
2.25	0.5	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
2.375	0.5	1.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	1.0	1.5	1.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.0
2.5	0.5	1.0	['F2', 'E-3', 'A3', 'F4']	['m7', 'M3', 'P1']	[True, True, True, True]	1.0	0.5	2.0	V7	0.0	('F', 'A', 'C', 'E-')	F	A	C	E-	F	0.0	7	(0, 3, 5, 9)	B-	B-	5	None	False	['F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F']	0.0	0.25	0.06	0.0
2.625	0.5	1.0	['F2', 'E-3', 'A3', 'F4']	['m7', 'M3', 'P1']	[False, False, False, False]	1.0	0.5	2.0	V7	1.0	('F', 'A', 'C', 'E-')	F	A	C	E-	F	0.0	7	(0, 3, 5, 9)	B-	B-	5	None	False	['F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F']	0.0	0.25	0.06	0.0
2.75	0.5	1.0	['F2', 'E-3', 'A3', 'F4']	['m7', 'M3', 'P1']	[False, False, False, False]	1.0	0.5	2.0	V7	2.0	('F', 'A', 'C', 'E-')	F	A	C	E-	F	0.0	7	(0, 3, 5, 9)	B-	B-	5	None	False	['F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F']	0.0	0.25	0.06	0.0
2.875	0.5	1.0	['F2', 'E-3', 'A3', 'F4']	['m7', 'M3', 'P1']	[False, False, False, False]	1.0	0.5	2.0	V7	2.0	('F', 'A', 'C', 'E-')	F	A	C	E-	F	0.0	7	(0, 3, 5, 9)	B-	B-	5	None	False	['F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F', 'F', 'E-', 'A', 'F']	0.0	0.25	0.06	0.0
3.0	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[True, True, True, True]	2.0	1.0	3.0	I	0.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.125	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	1.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.25	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	2.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.375	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	2.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.5	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.625	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.75	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
3.875	0.5	2.0	['B-2', 'D3', 'B-3', 'F4']	['M3', 'P1', 'P5']	[False, False, False, False]	2.0	1.0	3.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F', 'B-', 'D', 'B-', 'F']	0.0	0.0	0.0	0.0
4.0	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[True, True, True, True]	2.0	1.5	4.0	IV	0.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.125	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	1.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.25	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.375	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.5	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.625	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.75	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
4.875	1.0	2.0	['E-2', 'E-3', 'B-3', 'G4']	['P1', 'P5', 'M3']	[False, False, False, False]	2.0	1.5	4.0	IV	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
5.0	0.5	2.0	['G4']	[]	[False]	2.0	1.5	4.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
5.125	0.5	2.0	['G4']	[]	[False]	2.0	1.5	4.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
5.25	0.5	2.0	['G4']	[]	[False]	2.0	1.5	4.0	IV	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	B-	B-	4	None	False	['E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'E-', 'E-', 'B-', 'G', 'G', 'G', 'G', 'G']	0.0	0.0	0.0	0.33
