j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_harmonicRhythm	a_pitchNames	a_bass	a_tenor	a_alto	a_soprano	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
1.25	0.5	1.0	['E-2', 'B-3']	['P5']	[False, False]	1.0	2.0	1.0	I	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
1.375	0.5	1.0	['E-2', 'B-3']	['P5']	[False, False]	1.0	2.0	1.0	I	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
1.5	0.5	1.0	['B-2', 'B-3']	['P1']	[True, False]	1.0	2.0	1.0	I	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
1.625	0.5	1.0	['B-2', 'B-3']	['P1']	[False, False]	1.0	2.0	1.0	I	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
1.75	0.5	1.0	['B-2', 'B-3']	['P1']	[False, False]	1.0	2.0	1.0	I	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
1.875	0.5	1.0	['B-2', 'B-3']	['P1']	[False, False]	1.0	2.0	1.0	I	3.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.0	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, True]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.125	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.25	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.375	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.5	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[True, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.625	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.75	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
2.875	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	2.0	1.0	I	4.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.0	0.0	0.75
3.0	0.5	1.0	['E-3', 'A3', 'F#4']	['A4', 'A2']	[True, True, True]	1.0	1.0	2.0	viio7	0.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.125	0.5	1.0	['E-3', 'A3', 'F#4']	['A4', 'A2']	[False, False, False]	1.0	1.0	2.0	viio7	1.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.25	0.5	1.0	['E-3', 'A3', 'F#4']	['A4', 'A2']	[False, False, False]	1.0	1.0	2.0	viio7	2.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.375	0.5	1.0	['E-3', 'A3', 'F#4']	['A4', 'A2']	[False, False, False]	1.0	1.0	2.0	viio7	2.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.5	0.5	1.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[True, False, False]	1.0	1.0	2.0	viio7	3.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.625	0.5	1.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	1.0	1.0	2.0	viio7	3.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.75	0.5	1.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	1.0	1.0	2.0	viio7	3.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
3.875	0.5	1.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	1.0	1.0	2.0	viio7	3.0	('E-', 'F#', 'A', 'C')	E-	F#	A	C	F#	3.0	dim7	(0, 3, 6, 9)	E-	g	#7	3	False	['E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'E-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.17	0.25	0.17	0.5
4.0	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, True, True]	1.0	1.0	3.0	I	0.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.125	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	1.0	3.0	I	1.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.25	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	1.0	3.0	I	2.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.375	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	1.0	3.0	I	2.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.5	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[True, False, False]	1.0	1.0	3.0	I	3.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.625	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	1.0	3.0	I	3.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.75	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	1.0	3.0	I	3.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
4.875	0.5	1.0	['B-2', 'B-3', 'G4']	['P1', 'M6']	[False, False, False]	1.0	1.0	3.0	I	3.0	('B-', 'E-', 'G')	B-	E-	G	E-	E-	2.0	maj	(3, 7, 10)	E-	E-	1	None	False	['B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G', 'B-', 'B-', 'G']	0.0	0.33	0.11	0.0
5.0	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, True, True]	2.0	1.0	4.0	viio	0.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.125	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	2.0	1.0	4.0	viio	1.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.25	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	2.0	1.0	4.0	viio	2.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.375	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	2.0	1.0	4.0	viio	2.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.5	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[True, False, False]	2.0	1.0	4.0	viio	3.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.625	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	2.0	1.0	4.0	viio	3.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.75	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	2.0	1.0	4.0	viio	3.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
5.875	0.5	2.0	['B-2', 'A3', 'F#4']	['M7', 'A5']	[False, False, False]	2.0	1.0	4.0	viio	3.0	('A', 'C', 'F#')	A	C	F#	F#	F#	1.0	dim	(0, 6, 9)	E-	g	#7	3	False	['B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#', 'B-', 'A', 'F#']	0.33	0.33	0.44	1.0
6.0	0.5	2.0	['E-3', 'B-3', 'G4']	['P5', 'M3']	[True, True, True]	2.0	1.0	5.0	I	0.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.5
6.125	0.5	2.0	['E-3', 'B-3', 'G4']	['P5', 'M3']	[False, False, False]	2.0	1.0	5.0	I	1.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.5
6.25	0.5	2.0	['E-3', 'B-3', 'G4']	['P5', 'M3']	[False, False, False]	2.0	1.0	5.0	I	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.5
6.375	0.5	2.0	['E-3', 'B-3', 'G4']	['P5', 'M3']	[False, False, False]	2.0	1.0	5.0	I	2.0	('E-', 'G', 'B-')	E-	G	B-	E-	E-	0.0	maj	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G', 'B-', 'E-', 'B-', 'G']	0.0	0.0	0.0	0.5
