j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_harmonicRhythm	a_pitchNames	a_bass	a_tenor	a_alto	a_soprano	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
1.25	2.0	1.0	['A-4', 'D-5', 'F5']	['P4', 'M6']	[False, False, False]	1.0	2.0	0.0	IV	4.0	('A-', 'D-', 'F')	A-	D-	F	D-	D-	2.0	maj	(1, 5, 8)	A-	A-	4	None	False	['A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F']	0.0	0.0	0.0	0.0
1.375	2.0	1.0	['A-4', 'D-5', 'F5']	['P4', 'M6']	[False, False, False]	1.0	2.0	0.0	IV	4.0	('A-', 'D-', 'F')	A-	D-	F	D-	D-	2.0	maj	(1, 5, 8)	A-	A-	4	None	False	['A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F']	0.0	0.0	0.0	0.0
1.5	2.0	1.0	['A-4', 'D-5', 'F5']	['P4', 'M6']	[False, False, False]	1.0	2.0	0.0	IV	4.0	('A-', 'D-', 'F')	A-	D-	F	D-	D-	2.0	maj	(1, 5, 8)	A-	A-	4	None	False	['A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F']	0.0	0.0	0.0	0.0
1.625	2.0	1.0	['A-4', 'D-5', 'F5']	['P4', 'M6']	[False, False, False]	1.0	2.0	0.0	IV	4.0	('A-', 'D-', 'F')	A-	D-	F	D-	D-	2.0	maj	(1, 5, 8)	A-	A-	4	None	False	['A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F']	0.0	0.0	0.0	0.0
1.75	2.0	1.0	['A-4', 'D-5', 'F5']	['P4', 'M6']	[False, False, False]	1.0	2.0	0.0	IV	4.0	('A-', 'D-', 'F')	A-	D-	F	D-	D-	2.0	maj	(1, 5, 8)	A-	A-	4	None	False	['A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F']	0.0	0.0	0.0	0.0
1.875	2.0	1.0	['A-4', 'D-5', 'F5']	['P4', 'M6']	[False, False, False]	1.0	2.0	0.0	IV	4.0	('A-', 'D-', 'F')	A-	D-	F	D-	D-	2.0	maj	(1, 5, 8)	A-	A-	4	None	False	['A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F', 'A-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.0	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[True, True, True, True]	1.0	1.0	1.0	ii7	0.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.125	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	1.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.25	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	2.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.375	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	2.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.5	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	3.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.625	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	3.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.75	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	3.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
2.875	1.0	1.0	['A-4', 'B-4', 'D-5', 'F5']	['M2', 'P4', 'M6']	[False, False, False, False]	1.0	1.0	1.0	ii7	3.0	('A-', 'B-', 'D-', 'F')	A-	B-	D-	F	B-	3.0	min7	(1, 5, 8, 10)	A-	A-	2	None	False	['A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F', 'A-', 'B-', 'D-', 'F']	0.0	0.0	0.0	0.0
3.0	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[True, True, True, True]	2.0	3.0	2.0	V7	0.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.125	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	1.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.25	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	2.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.375	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	2.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.5	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	3.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.625	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	3.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.75	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	3.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
3.875	3.0	2.0	['E-5', 'G5', 'B-5', 'D-6']	['M3', 'P5', 'm7']	[False, False, False, False]	2.0	3.0	2.0	V7	3.0	('E-', 'G', 'B-', 'D-')	E-	G	B-	D-	E-	0.0	7	(1, 3, 7, 10)	A-	A-	5	None	False	['E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-', 'E-', 'G', 'B-', 'D-']	0.0	0.0	0.0	0.0
